gender_male,height,weight,age,bmi,bsa,front_shoulder_width_px_ratio,front_chest_width_px_ratio,front_waist_width_px_ratio,front_hip_width_px_ratio,front_arm_length_px_ratio,front_torso_length_px_ratio,front_leg_length_px_ratio,side_chest_depth_px_ratio,side_waist_depth_px_ratio,side_hip_depth_px_ratio,side_thigh_depth_px_ratio,side_neck_depth_px_ratio,target_chest,target_waist,target_hip,target_shoulderWidth,target_neck,target_upperArm,target_armLength,target_wrist,target_thigh,target_inseam,target_outseam,target_torsoLength,target_height
0,170.1,51.5,66,17.8,1.56,0.24166,0.16729,0.15999,0.2035,0.33316,0.3748,0.62467,0.1422,0.10434,0.1665,0.04258,0.06119,87.9,73.1,97.3,40.4,35.7,22.7,55.7,16.2,23.6,76.7,104.5,62.7,170.1
0,171.2,66.9,67,22.85,1.784,0.23421,0.17309,0.16546,0.2104,0.31806,0.35781,0.59636,0.14712,0.10791,0.17214,0.04605,0.05967,92.9,77.2,102.6,40.0,35.6,25.5,54.3,15.9,26.0,74.7,101.8,61.1,171.2
0,161.3,67.7,44,26.02,1.742,0.24127,0.17589,0.17236,0.21348,0.32606,0.36682,0.61136,0.14951,0.11241,0.17467,0.04719,0.06159,86.2,73.4,95.1,37.6,33.5,25.7,50.9,15.0,24.3,69.9,95.4,57.2,161.3
0,170.0,65.6,68,22.72,1.761,0.24657,0.16839,0.1581,0.20466,0.33511,0.377,0.62834,0.14313,0.10311,0.16745,0.0427,0.0628,88.6,72.4,97.9,41.3,36.7,23.9,56.2,16.5,23.7,77.2,105.3,63.2,170.0
0,164.9,62.4,39,22.94,1.691,0.23489,0.1573,0.16319,0.19111,0.31966,0.35961,0.59936,0.13371,0.10643,0.15636,0.04274,0.05979,82.9,74.8,91.6,39.4,35.0,25.1,53.6,15.7,23.7,73.8,100.6,60.3,164.9
0,162.9,51.8,35,19.53,1.532,0.23039,0.16508,0.1592,0.20067,0.31678,0.35638,0.59396,0.14032,0.10383,0.16418,0.04249,0.0584,84.7,71.1,93.6,37.6,33.3,23.0,51.8,15.1,23.0,71.2,97.0,58.2,162.9
0,168.7,75.3,33,26.48,1.879,0.24133,0.18036,0.16909,0.21906,0.32466,0.36524,0.60874,0.1533,0.11028,0.17923,0.04843,0.06171,95.0,77.5,104.9,40.5,36.1,26.8,54.4,16.1,26.9,74.8,102.1,61.2,168.7
0,163.0,57.2,19,21.54,1.609,0.23309,0.17398,0.1513,0.21139,0.3187,0.35854,0.59757,0.14788,0.09868,0.17296,0.04202,0.05922,89.0,67.3,98.3,38.0,33.7,22.3,51.9,15.2,22.6,71.4,97.3,58.4,163.0
0,176.5,51.9,64,16.67,1.595,0.23091,0.16356,0.15134,0.19903,0.31882,0.35867,0.59778,0.13902,0.0987,0.16285,0.03981,0.05843,89.8,72.2,99.3,40.3,35.6,21.7,55.7,16.2,23.0,76.6,104.4,62.7,176.5
0,152.7,52.7,30,22.58,1.495,0.23883,0.16408,0.16628,0.19916,0.3269,0.36776,0.61294,0.13947,0.10845,0.16295,0.04349,0.06065,77.8,68.6,85.8,36.0,31.9,23.6,49.3,14.4,21.7,67.8,92.5,55.5,152.7
0,159.0,71.8,62,28.41,1.781,0.2317,0.16272,0.17465,0.19734,0.31144,0.35037,0.58395,0.13831,0.1139,0.16146,0.047,0.05927,83.0,77.4,91.5,37.6,33.6,27.8,50.5,14.9,25.2,69.5,94.8,56.9,159.0
0,161.6,58.8,33,22.52,1.625,0.23943,0.17557,0.16103,0.21326,0.32664,0.36747,0.61245,0.14923,0.10502,0.17448,0.0444,0.06088,87.5,69.8,96.6,38.0,33.7,23.5,51.8,15.2,23.3,71.2,97.1,58.3,161.6
0,165.5,88.5,25,32.31,2.017,0.24448,0.17048,0.17353,0.20678,0.3241,0.36462,0.60769,0.1449,0.11317,0.16919,0.0483,0.06289,89.3,79.0,98.5,40.8,36.6,29.1,54.0,16.1,26.6,74.3,101.3,60.8,165.5
0,171.1,75.7,60,25.87,1.897,0.23987,0.16982,0.1643,0.20633,0.32292,0.36328,0.60547,0.14434,0.10715,0.16881,0.04564,0.06133,92.1,77.5,101.7,41.4,37.0,26.5,55.8,16.5,26.1,76.7,104.5,62.7,171.1
0,162.3,67.1,25,25.47,1.74,0.23184,0.16864,0.16531,0.20473,0.31364,0.35284,0.58807,0.14335,0.10781,0.16751,0.0453,0.05915,86.8,74.0,95.8,38.0,33.8,25.6,51.4,15.1,24.5,70.6,96.3,57.8,162.3
0,152.8,55.0,27,23.53,1.527,0.23953,0.16898,0.15871,0.20504,0.32703,0.36791,0.61318,0.14363,0.10351,0.16776,0.04246,0.06089,80.2,65.5,88.4,36.2,32.1,22.8,49.4,14.4,21.2,67.9,92.6,55.6,152.8
0,168.2,67.3,50,23.77,1.773,0.22975,0.1692,0.14357,0.20559,0.31153,0.35047,0.58412,0.14382,0.09363,0.16821,0.03943,0.05857,89.8,66.2,99.2,38.8,34.5,22.3,52.6,15.5,22.0,72.4,98.7,59.2,168.2
0,167.6,64.6,48,22.99,1.735,0.23517,0.16752,0.1677,0.20356,0.31967,0.35963,0.59938,0.14239,0.10937,0.16655,0.04586,0.05989,89.1,77.6,98.4,39.8,35.4,25.9,54.1,15.9,25.7,74.4,101.5,60.9,167.6
0,149.3,50.9,29,22.84,1.453,0.23284,0.15288,0.16929,0.18549,0.31891,0.35877,0.59795,0.12995,0.1104,0.15177,0.04246,0.05911,72.2,69.5,79.6,35.0,31.0,24.2,47.9,14.0,21.1,65.9,89.8,53.9,149.3
0,162.5,69.5,26,26.32,1.771,0.23247,0.16798,0.15794,0.20389,0.31375,0.35296,0.58827,0.14278,0.10301,0.16682,0.04377,0.05937,88.1,72.0,97.2,38.8,34.6,25.2,52.4,15.4,24.2,72.0,98.2,58.9,162.5
0,151.7,47.2,54,20.51,1.41,0.22814,0.15012,0.147,0.18232,0.31408,0.35334,0.5889,0.1276,0.09587,0.14917,0.03653,0.0578,72.5,61.7,80.0,35.0,31.0,20.9,48.3,14.0,18.6,66.3,90.5,54.3,151.7
0,158.0,50.0,26,20.03,1.481,0.23785,0.16354,0.15184,0.19871,0.32714,0.36803,0.61339,0.13901,0.09902,0.16258,0.04063,0.06028,82.7,66.8,91.4,38.3,33.9,22.0,52.7,15.3,21.6,72.4,98.7,59.2,158.0
0,156.4,48.6,65,19.87,1.452,0.22731,0.15927,0.15331,0.19352,0.31296,0.35208,0.58681,0.13538,0.09998,0.15834,0.0397,0.05759,78.6,65.8,86.8,35.7,31.6,21.7,49.1,14.3,20.6,67.6,92.1,55.3,156.4
0,168.0,96.1,35,34.05,2.118,0.25007,0.17421,0.18885,0.21134,0.32947,0.37065,0.61775,0.14808,0.12316,0.17292,0.05296,0.06448,91.0,85.8,100.4,41.6,37.4,32.0,54.8,16.4,29.1,75.4,102.8,61.7,168.0
0,163.3,70.2,47,26.32,1.784,0.23422,0.16984,0.16825,0.20617,0.316,0.3555,0.5925,0.14437,0.10973,0.16869,0.04585,0.05983,86.4,74.4,95.4,37.9,33.8,26.0,51.2,15.1,24.6,70.4,96.0,57.6,163.3
0,153.8,59.9,49,25.32,1.599,0.24244,0.17018,0.16137,0.20642,0.32932,0.37049,0.61748,0.14465,0.10524,0.16889,0.04326,0.06176,80.7,66.5,89.0,36.6,32.5,23.5,49.7,14.6,21.6,68.3,93.2,55.9,153.8
0,168.5,57.0,57,20.09,1.634,0.23989,0.17296,0.15106,0.21029,0.32871,0.36979,0.61632,0.14701,0.09851,0.17205,0.04139,0.06089,90.1,68.5,99.6,39.8,35.3,22.0,54.5,15.9,22.7,75.0,102.3,61.4,168.5
0,152.8,62.4,40,26.73,1.627,0.23472,0.17141,0.17008,0.20781,0.31781,0.35754,0.5959,0.1457,0.11092,0.17002,0.04672,0.05987,82.9,71.5,91.4,36.1,32.2,25.7,48.9,14.4,23.8,67.3,91.8,55.1,152.8
0,164.7,64.0,28,23.57,1.711,0.23327,0.17075,0.16617,0.20741,0.31692,0.35654,0.59423,0.14514,0.10837,0.1697,0.04566,0.05942,88.3,74.8,97.6,38.4,34.2,25.3,52.2,15.3,24.9,71.8,97.9,58.7,164.7
0,157.0,61.4,37,24.94,1.637,0.23621,0.17577,0.17023,0.21329,0.32075,0.36084,0.6014,0.1494,0.11102,0.17451,0.04754,0.06018,86.7,73.0,95.7,37.1,33.0,25.5,50.4,14.8,24.7,69.3,94.4,56.7,157.0
0,160.0,52.2,36,20.37,1.523,0.22672,0.15805,0.14548,0.19205,0.31133,0.35024,0.58374,0.13434,0.09488,0.15713,0.0384,0.0575,82.1,65.7,90.7,37.5,33.2,21.6,51.5,15.0,21.0,70.8,96.5,57.9,160.0
0,165.9,68.0,53,24.71,1.771,0.24039,0.17141,0.17311,0.2082,0.3254,0.36608,0.61013,0.1457,0.1129,0.17034,0.04846,0.06132,91.0,79.9,100.5,40.6,36.2,27.3,55.0,16.2,27.1,75.6,103.1,61.9,165.9
0,166.0,61.7,69,22.38,1.687,0.23018,0.17042,0.14888,0.20708,0.31363,0.35283,0.58805,0.14485,0.0971,0.16943,0.04093,0.05856,89.1,67.7,98.4,38.3,34.0,22.5,52.2,15.3,22.5,71.8,97.9,58.7,166.0
0,171.6,62.2,43,21.11,1.721,0.23128,0.15947,0.1632,0.1939,0.31562,0.35507,0.59179,0.13555,0.10644,0.15864,0.04281,0.0588,86.2,76.7,95.3,39.8,35.3,24.8,54.3,15.9,24.4,74.7,101.8,61.1,171.6
0,161.9,71.4,27,27.24,1.793,0.24084,0.18286,0.15619,0.2219,0.3243,0.36483,0.60805,0.15543,0.10186,0.18156,0.04487,0.06157,92.3,68.6,101.8,38.7,34.5,24.2,52.1,15.4,23.8,71.7,97.7,58.6,161.9
0,164.6,50.2,41,18.52,1.514,0.23261,0.1559,0.15013,0.18957,0.32058,0.36065,0.60108,0.13252,0.09791,0.1551,0.03805,0.0589,80.1,67.0,88.5,38.0,33.6,21.3,52.4,15.2,20.6,72.0,98.2,58.9,164.6
0,159.5,67.4,30,26.47,1.728,0.23014,0.17239,0.17191,0.20917,0.31088,0.34974,0.5829,0.14653,0.11212,0.17114,0.04839,0.05876,88.8,77.0,97.9,37.7,33.6,27.1,50.9,15.0,26.2,70.0,95.5,57.3,159.5
0,163.7,72.4,69,27.01,1.815,0.24467,0.1671,0.17462,0.20283,0.32939,0.37057,0.61761,0.14204,0.11389,0.16595,0.04711,0.06255,85.3,77.5,94.1,39.8,35.5,27.2,53.5,15.8,25.3,73.6,100.3,60.2,163.7
0,165.5,56.7,63,20.71,1.615,0.22112,0.16838,0.15462,0.20466,0.30276,0.3406,0.56767,0.14312,0.10084,0.16745,0.04186,0.05614,87.3,69.7,96.5,36.5,32.3,22.7,50.0,14.6,22.8,68.7,93.7,56.2,165.5
0,161.8,54.8,51,20.92,1.569,0.2329,0.17562,0.15569,0.21341,0.31913,0.35902,0.59837,0.14928,0.10153,0.1746,0.04321,0.05912,88.5,68.2,97.7,37.3,33.1,22.5,51.2,14.9,22.9,70.4,95.9,57.6,161.8
0,150.2,52.3,46,23.15,1.477,0.22937,0.16801,0.16279,0.20386,0.31379,0.35302,0.58836,0.14281,0.10617,0.16679,0.04314,0.05826,78.0,65.8,86.1,33.9,30.1,22.9,46.4,13.6,21.1,63.8,87.0,52.2,150.2
0,164.8,68.5,53,25.23,1.77,0.23047,0.16963,0.16796,0.20599,0.31168,0.35064,0.5844,0.14419,0.10954,0.16854,0.04609,0.05881,88.0,75.8,97.1,38.1,33.9,26.1,51.5,15.1,25.2,70.8,96.5,57.9,164.8
0,165.0,63.8,24,23.43,1.71,0.2514,0.17508,0.17332,0.21268,0.34166,0.38436,0.6406,0.14882,0.11303,0.17401,0.04786,0.06403,89.1,76.7,98.4,40.7,36.2,25.8,55.3,16.2,25.6,76.1,103.7,62.2,165.0
0,157.9,64.5,68,25.89,1.682,0.23598,0.16734,0.15987,0.20303,0.31951,0.35945,0.59908,0.14224,0.10426,0.16612,0.04353,0.06019,84.1,69.9,92.8,37.8,33.6,24.6,51.1,15.0,23.0,70.3,95.9,57.5,157.9
0,153.8,76.7,47,32.45,1.81,0.24106,0.18702,0.16146,0.22643,0.32146,0.36165,0.60275,0.15897,0.1053,0.18526,0.04746,0.06186,91.6,68.8,100.9,37.6,33.7,25.9,50.1,14.9,24.5,68.9,94.0,56.4,153.8
0,172.5,65.7,34,22.06,1.774,0.23635,0.16985,0.16284,0.2065,0.32154,0.36173,0.60289,0.14437,0.1062,0.16896,0.04456,0.06017,91.5,76.3,101.1,40.5,36.0,24.9,55.1,16.2,25.3,75.8,103.4,62.0,172.5
0,165.8,49.4,65,17.96,1.509,0.23413,0.15865,0.14958,0.19294,0.32306,0.36344,0.60574,0.13485,0.09755,0.15786,0.03879,0.05926,83.1,68.1,91.9,39.0,34.5,21.4,53.9,15.7,21.4,74.1,101.0,60.6,165.8
0,160.9,71.7,30,27.67,1.79,0.23031,0.1721,0.16024,0.2088,0.30991,0.34864,0.58107,0.14628,0.1045,0.17084,0.04416,0.05889,86.7,70.2,95.6,36.9,33.0,24.9,49.7,14.7,23.4,68.3,93.2,55.9,160.9
0,154.8,76.7,41,32.01,1.816,0.25212,0.17964,0.18187,0.21755,0.33641,0.37846,0.63077,0.15269,0.11861,0.17799,0.05047,0.06468,84.8,74.7,93.4,37.9,33.9,27.9,50.6,15.0,25.1,69.5,94.8,56.9,154.8
0,156.9,63.3,48,25.71,1.661,0.23363,0.16868,0.16418,0.20465,0.31661,0.35619,0.59365,0.14338,0.10707,0.16744,0.04429,0.05957,82.7,70.0,91.2,36.4,32.4,24.6,49.4,14.5,22.8,67.9,92.6,55.6,156.9
0,171.4,58.7,44,19.99,1.671,0.23195,0.16343,0.15966,0.19875,0.31761,0.35731,0.59551,0.13892,0.10413,0.16261,0.04237,0.05889,87.7,74.5,97.0,39.6,35.1,23.7,54.3,15.8,23.9,74.6,101.7,61.0,171.4
0,163.4,62.9,67,23.55,1.69,0.23467,0.1641,0.15417,0.19932,0.31902,0.3589,0.59816,0.13949,0.10055,0.16308,0.0415,0.05976,85.4,69.7,94.3,38.9,34.5,23.6,52.8,15.5,22.7,72.6,99.1,59.4,163.4
0,158.8,50.1,38,19.88,1.487,0.22813,0.15565,0.15442,0.18915,0.31381,0.35304,0.5884,0.13231,0.10071,0.15476,0.04001,0.05781,79.7,68.7,88.0,37.2,32.9,22.6,51.1,14.9,21.6,70.3,95.9,57.5,158.8
0,166.0,73.9,61,26.82,1.846,0.23795,0.1845,0.1587,0.22402,0.32019,0.36022,0.60036,0.15683,0.1035,0.18329,0.04634,0.06084,96.3,72.0,106.3,39.5,35.3,25.1,53.2,15.7,25.5,73.1,99.7,59.8,166.0
0,157.0,47.1,18,19.11,1.433,0.22929,0.15915,0.15123,0.19342,0.31626,0.35579,0.59298,0.13528,0.09863,0.15825,0.03852,0.05804,77.2,63.8,85.3,35.4,31.3,20.9,48.9,14.2,19.7,67.2,91.6,55.0,157.0
0,172.7,68.2,32,22.85,1.808,0.23511,0.16889,0.15977,0.20531,0.31909,0.35897,0.59829,0.14355,0.1042,0.16798,0.04395,0.05991,92.1,75.7,101.8,40.8,36.3,25.0,55.4,16.3,25.2,76.1,103.8,62.3,172.7
0,171.7,59.8,20,20.27,1.688,0.23985,0.16905,0.16975,0.20557,0.32811,0.36913,0.61521,0.14369,0.11071,0.16819,0.04614,0.06092,90.6,79.1,100.2,40.9,36.3,25.3,56.0,16.4,26.0,77.0,105.0,63.0,171.7
0,159.3,62.4,23,24.57,1.661,0.23814,0.17654,0.17183,0.2143,0.32337,0.36379,0.60631,0.15006,0.11207,0.17534,0.04747,0.06067,86.5,73.2,95.5,37.1,33.0,25.3,50.4,14.8,24.5,69.4,94.6,56.7,159.3
0,158.2,56.6,31,22.59,1.577,0.24552,0.16991,0.17015,0.20632,0.33532,0.37723,0.62872,0.14442,0.11096,0.16881,0.04559,0.0624,82.7,72.0,91.3,38.0,33.8,24.4,52.0,15.2,23.4,71.4,97.4,58.5,158.2
0,144.7,51.9,55,24.78,1.444,0.23173,0.16781,0.1717,0.20338,0.31644,0.35599,0.59332,0.14263,0.11198,0.1664,0.04556,0.0589,75.8,67.4,83.5,33.3,29.6,24.3,45.5,13.3,21.7,62.6,85.3,51.2,144.7
0,152.4,56.1,50,24.14,1.541,0.23535,0.17081,0.18521,0.20723,0.32086,0.36097,0.60161,0.14519,0.12079,0.16955,0.0503,0.05986,81.6,76.9,90.0,35.8,31.8,26.9,48.8,14.3,25.3,67.1,91.5,54.9,152.4
0,153.4,47.8,69,20.33,1.428,0.23416,0.16047,0.15217,0.19492,0.32231,0.3626,0.60434,0.1364,0.09924,0.15948,0.04015,0.05932,79.1,65.3,87.4,36.8,32.5,21.9,50.6,14.7,20.8,69.6,94.9,56.9,153.4
0,163.4,71.4,55,26.75,1.801,0.23204,0.17032,0.17506,0.20675,0.31266,0.35174,0.58623,0.14478,0.11417,0.16916,0.04843,0.0593,88.3,78.9,97.4,38.3,34.1,27.7,51.6,15.2,26.4,70.9,96.7,58.0,163.4
0,160.3,61.3,25,23.85,1.652,0.23924,0.16016,0.16792,0.19446,0.32537,0.36604,0.61007,0.13614,0.10952,0.15911,0.04401,0.06091,81.0,73.8,89.4,38.5,34.2,25.3,52.4,15.4,23.4,72.0,98.2,58.9,160.3
0,153.4,47.8,43,20.33,1.427,0.23856,0.15856,0.15957,0.19259,0.32839,0.36943,0.61572,0.13477,0.10407,0.15757,0.04138,0.06044,77.4,67.7,85.4,37.1,32.8,22.7,51.0,14.8,21.3,70.1,95.6,57.4,153.4
0,160.6,90.8,32,35.2,2.012,0.24435,0.17916,0.19408,0.21703,0.32229,0.36258,0.6043,0.15228,0.12657,0.17757,0.05518,0.06297,90.1,84.8,99.2,39.1,35.2,32.2,51.6,15.4,29.2,70.9,96.7,58.0,160.6
0,165.9,71.8,31,26.08,1.819,0.24154,0.17408,0.16838,0.21139,0.32571,0.36642,0.6107,0.14797,0.10981,0.17296,0.04614,0.06171,88.2,74.2,97.4,39.0,34.7,25.7,52.5,15.5,24.6,72.2,98.5,59.1,165.9
0,166.1,64.6,65,23.43,1.727,0.2372,0.17294,0.16256,0.21011,0.32223,0.36251,0.60418,0.147,0.10602,0.17191,0.0444,0.06042,88.2,72.1,97.4,38.5,34.3,24.3,52.3,15.4,23.8,71.9,98.1,58.9,166.1
0,149.6,68.4,37,30.59,1.686,0.24541,0.17923,0.1743,0.21696,0.32955,0.37074,0.61791,0.15234,0.11367,0.17751,0.04885,0.0628,83.9,71.0,92.3,36.6,32.7,26.5,49.1,14.5,24.1,67.5,92.1,55.3,149.6
0,161.6,85.9,65,32.89,1.964,0.25032,0.19369,0.17771,0.23478,0.33201,0.37351,0.62251,0.16464,0.1159,0.19209,0.05305,0.06437,97.2,77.6,107.1,40.0,35.9,28.9,53.0,15.8,28.0,72.9,99.5,59.7,161.6
0,153.1,55.0,36,23.46,1.529,0.23852,0.16275,0.16073,0.19749,0.32568,0.36639,0.61064,0.13833,0.10483,0.16158,0.04255,0.06063,79.1,68.0,87.3,36.9,32.8,23.6,50.4,14.7,21.8,69.3,94.5,56.7,153.1
0,168.6,72.5,50,25.51,1.843,0.24226,0.18013,0.18017,0.21881,0.32681,0.36766,0.61277,0.15311,0.11751,0.17903,0.05094,0.06188,93.4,81.2,103.1,40.0,35.6,27.8,53.9,15.9,27.8,74.1,101.1,60.7,168.6
0,167.8,57.3,53,20.33,1.634,0.23291,0.16232,0.15071,0.19734,0.31899,0.35886,0.5981,0.13797,0.09829,0.16146,0.04053,0.05913,87.6,70.8,96.9,40.0,35.5,22.8,54.8,16.0,23.0,75.4,102.8,61.7,167.8
0,156.4,57.4,41,23.45,1.579,0.23765,0.17657,0.16112,0.21433,0.32406,0.36457,0.60762,0.15009,0.10508,0.17536,0.04463,0.06044,85.6,67.9,94.4,36.7,32.6,23.4,50.0,14.6,22.8,68.7,93.7,56.2,156.4
0,157.3,57.5,27,23.25,1.585,0.2322,0.17166,0.16301,0.2084,0.31669,0.35627,0.59378,0.14591,0.10631,0.17051,0.04444,0.05905,84.2,69.5,92.9,36.3,32.2,23.8,49.4,14.5,22.9,68.0,92.7,55.6,157.3
0,159.4,63.0,69,24.81,1.67,0.23839,0.16297,0.16018,0.19782,0.32349,0.36392,0.60653,0.13853,0.10447,0.16185,0.04275,0.06075,82.5,70.5,91.1,38.4,34.2,24.4,52.1,15.3,22.8,71.7,97.8,58.7,159.4
0,147.2,55.1,67,25.45,1.501,0.2419,0.15995,0.14992,0.19387,0.32942,0.3706,0.61767,0.13596,0.09778,0.15862,0.03877,0.06156,74.2,60.5,81.8,35.7,31.7,21.8,48.6,14.2,18.9,66.9,91.2,54.7,147.2
0,164.8,71.8,51,26.45,1.813,0.22863,0.1717,0.16028,0.20846,0.30813,0.34665,0.57775,0.14595,0.10453,0.17056,0.04489,0.05842,90.4,73.4,99.8,38.3,34.2,25.6,51.7,15.2,24.9,71.0,96.9,58.1,164.8
0,160.6,64.6,53,25.04,1.698,0.2274,0.16503,0.1658,0.20033,0.30822,0.34674,0.57791,0.14027,0.10813,0.1639,0.04488,0.05798,84.7,74.0,93.4,37.1,33.1,25.6,50.3,14.8,24.2,69.2,94.4,56.6,160.6
0,169.1,56.0,64,19.57,1.621,0.22785,0.15516,0.1613,0.18868,0.31261,0.35169,0.58615,0.13189,0.1052,0.15437,0.04192,0.05781,84.4,76.3,93.3,39.5,35.0,24.3,54.2,15.8,24.0,74.5,101.5,60.9,169.1
0,155.0,49.3,53,20.5,1.457,0.23989,0.15895,0.15046,0.19308,0.32987,0.37111,0.61851,0.1351,0.09812,0.15797,0.03843,0.0608,76.5,63.0,84.5,36.8,32.5,21.1,50.6,14.7,19.5,69.5,94.8,56.9,155.0
0,158.3,54.9,33,21.91,1.554,0.2327,0.16956,0.15404,0.20594,0.3184,0.3582,0.597,0.14413,0.10046,0.1685,0.04128,0.0591,82.8,65.4,91.4,36.2,32.1,22.0,49.5,14.5,21.2,68.1,92.8,55.7,158.3
0,152.3,53.1,32,22.92,1.499,0.2274,0.16826,0.1545,0.2042,0.31103,0.34991,0.58318,0.14302,0.10076,0.16708,0.04259,0.05776,83.2,66.4,91.8,35.8,31.7,23.0,48.9,14.3,22.2,67.3,91.8,55.1,152.3
0,155.7,69.7,35,28.75,1.736,0.24158,0.17763,0.15959,0.21531,0.32494,0.36556,0.60926,0.15098,0.10408,0.17616,0.04401,0.06178,84.5,66.0,93.2,36.6,32.7,24.0,49.2,14.5,22.0,67.7,92.3,55.4,155.7
0,154.5,47.1,24,19.73,1.421,0.2354,0.16505,0.15185,0.20052,0.32443,0.36498,0.6083,0.14029,0.09903,0.16406,0.04024,0.05961,80.1,64.1,88.5,36.4,32.1,21.3,50.1,14.6,20.6,68.9,94.0,56.4,154.5
0,169.3,64.8,64,22.63,1.746,0.23257,0.16841,0.15075,0.20468,0.31626,0.3558,0.59299,0.14315,0.09831,0.16747,0.04098,0.05922,89.2,69.4,98.5,39.2,34.8,23.0,53.3,15.6,22.8,73.3,99.9,60.0,169.3
0,157.8,70.4,39,28.28,1.756,0.23618,0.16418,0.17421,0.19908,0.31776,0.35748,0.59581,0.13955,0.11362,0.16289,0.04716,0.0604,83.2,76.8,91.7,38.1,34.0,27.6,51.3,15.1,25.2,70.5,96.1,57.7,157.8
0,163.3,61.0,49,22.85,1.663,0.23883,0.17483,0.159,0.21238,0.32531,0.36597,0.60995,0.14861,0.1037,0.17376,0.04375,0.06077,88.0,69.6,97.2,38.3,34.0,23.4,52.1,15.3,23.2,71.6,97.7,58.6,163.3
0,159.9,66.5,60,26.0,1.719,0.2329,0.1666,0.17699,0.20218,0.31495,0.35431,0.59052,0.14161,0.11543,0.16542,0.04757,0.05943,83.4,77.1,92.1,37.1,33.1,27.0,50.2,14.8,25.1,69.0,94.1,56.5,159.9
0,153.9,55.6,36,23.48,1.542,0.23876,0.17034,0.17063,0.20673,0.32588,0.36662,0.61103,0.14479,0.11128,0.16914,0.0458,0.0607,81.0,70.5,89.3,36.1,32.1,24.4,49.3,14.4,22.9,67.8,92.4,55.5,153.9
0,161.4,65.4,57,25.12,1.712,0.23122,0.17204,0.16297,0.20885,0.31323,0.35238,0.58731,0.14623,0.10628,0.17087,0.04437,0.05896,85.6,70.5,94.5,36.6,32.6,24.4,49.6,14.6,23.3,68.2,93.1,55.8,161.4
0,166.6,64.2,18,23.13,1.723,0.23744,0.17654,0.15792,0.2145,0.32276,0.3631,0.60517,0.15006,0.10299,0.1755,0.04388,0.06047,90.6,70.5,100.0,38.8,34.5,23.6,52.7,15.5,23.7,72.5,98.8,59.3,166.6
0,154.3,64.1,52,26.93,1.658,0.2359,0.16517,0.16335,0.20027,0.31903,0.3589,0.59817,0.1404,0.10653,0.16386,0.04381,0.0602,80.8,69.5,89.1,36.8,32.7,24.9,49.7,14.6,22.6,68.3,93.2,55.9,154.3
0,168.0,52.2,22,18.49,1.561,0.22349,0.16348,0.15322,0.19881,0.3077,0.34616,0.57693,0.13895,0.09993,0.16266,0.04067,0.05662,86.6,70.5,95.7,37.7,33.3,22.2,51.9,15.1,22.7,71.3,97.2,58.3,168.0
0,156.7,55.5,67,22.61,1.555,0.22009,0.16084,0.1603,0.19528,0.30076,0.33835,0.56392,0.13671,0.10454,0.15978,0.04211,0.05593,79.9,69.3,88.2,34.8,30.9,23.6,47.6,13.9,22.0,65.4,89.2,53.5,156.7
0,159.2,64.1,29,25.29,1.684,0.22808,0.17028,0.1613,0.20666,0.30912,0.34776,0.57961,0.14474,0.1052,0.16908,0.04366,0.05815,84.0,69.2,92.7,35.8,31.9,24.1,48.6,14.3,22.7,66.8,91.1,54.6,159.2
0,166.1,72.7,29,26.33,1.831,0.24502,0.15497,0.17276,0.18818,0.33013,0.3714,0.619,0.13173,0.11267,0.15397,0.04437,0.06262,80.5,78.0,88.8,40.5,36.1,27.1,54.6,16.1,24.3,75.0,102.3,61.4,166.1
0,158.0,77.4,38,30.99,1.843,0.24306,0.19275,0.17799,0.2336,0.32463,0.36521,0.60869,0.16384,0.11608,0.19113,0.05258,0.06233,94.2,75.6,103.7,37.8,33.8,27.9,50.5,15.0,27.0,69.4,94.6,56.8,158.0
0,162.8,59.6,36,22.5,1.642,0.23602,0.17276,0.16067,0.20986,0.32188,0.36211,0.60352,0.14684,0.10478,0.17171,0.04388,0.06003,86.9,70.3,95.9,37.8,33.5,23.6,51.5,15.1,23.2,70.8,96.6,58.0,162.8
0,160.4,79.5,26,30.92,1.882,0.23804,0.17013,0.16426,0.20625,0.3176,0.3573,0.5955,0.14461,0.10713,0.16875,0.04592,0.06107,88.0,73.9,97.0,39.2,35.1,27.1,52.3,15.5,25.0,71.9,98.0,58.8,160.4
0,163.4,57.4,60,21.5,1.614,0.23686,0.16347,0.16068,0.19863,0.32384,0.36432,0.60721,0.13895,0.10479,0.16251,0.04197,0.06018,82.2,70.3,90.8,37.9,33.6,23.3,51.9,15.2,22.2,71.3,97.2,58.3,163.4
0,146.3,64.5,66,30.14,1.619,0.24232,0.17543,0.16707,0.21228,0.32631,0.3671,0.61183,0.14911,0.10896,0.17369,0.0456,0.06194,79.5,65.8,87.5,35.0,31.2,24.7,47.1,13.9,21.8,64.7,88.3,53.0,146.3
0,150.1,62.2,65,27.63,1.61,0.2354,0.17537,0.16624,0.21249,0.31839,0.35819,0.59698,0.14907,0.10842,0.17385,0.04622,0.06007,83.1,68.5,91.6,35.5,31.6,24.9,48.0,14.1,23.1,66.1,90.1,54.0,150.1
0,166.7,57.2,53,20.59,1.627,0.23274,0.15639,0.15898,0.1901,0.31865,0.35848,0.59747,0.13293,0.10368,0.15554,0.04067,0.0591,81.5,72.0,90.0,38.6,34.2,23.4,52.8,15.4,22.3,72.7,99.1,59.4,166.7
